weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2021-12-11,USA,56733.0,55390.0,1343.0,1119.0,,,12907.0,2435.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-26,USA,5396.0,5125.0,253.0,3216.0,182.0,71.0,610.0,18.0,2666.0,529.0,1424.0,990.0,430.0,806.0,1091.0,2618.0,207.0,322.0,668.0,519.0,589.0,890.0,21.0,387.0,43.0,100.0,187.0,252.0,451.0,4.0
2020-10-10,USA,37243.0,36469.0,774.0,0.0,,,6749.0,2082.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,USA,18510.0,17428.0,1082.0,3167.0,516.0,463.0,3639.0,701.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,USA,42209.0,41360.0,849.0,348.0,,,11722.0,1803.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,USA,156134.0,149707.0,6427.0,1644.0,533.0,486.0,37545.0,9967.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,USA,19976.0,19004.0,972.0,2094.0,467.0,440.0,4485.0,1308.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,USA,24104.0,23030.0,1074.0,2271.0,443.0,336.0,3698.0,667.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,USA,15782.0,15163.0,619.0,2011.0,372.0,187.0,1853.0,464.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-03-30,USA,8941.0,8445.0,496.0,5574.0,265.0,156.0,1132.0,321.0,156.0,14.0,61.0,38.0,23.0,,,,,,,,,,,,,,,,,
2020-10-31,USA,50576.0,49810.0,766.0,471.0,,,9520.0,3207.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-11,USA,18166.0,17420.0,746.0,2775.0,455.0,230.0,2049.0,481.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-10-21,USA,16746.0,16105.0,641.0,1465.0,406.0,191.0,1951.0,414.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-05-11,USA,2404.0,2302.0,102.0,852.0,51.0,33.0,305.0,67.0,47.0,4.0,16.0,15.0,1.0,,,,,,,,,,,,,,,,,
2022-01-22,USA,146561.0,140555.0,6006.0,1210.0,827.0,979.0,33369.0,9620.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,USA,11210.0,10483.0,727.0,3000.0,286.0,307.0,2721.0,618.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,USA,5334.0,5098.0,236.0,223.0,140.0,71.0,554.0,237.0,7.0,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2022-10-08,USA,24767.0,23789.0,978.0,1306.0,510.0,344.0,4020.0,824.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,USA,37749.0,36286.0,1463.0,19510.0,958.0,399.0,4375.0,968.0,415.0,40.0,281.0,211.0,70.0,,,,,,,,,,,,,,,,,
2024-10-05,USA,4197.0,4032.0,165.0,286.0,90.0,52.0,473.0,315795.0,7.0,1.0,6.0,4.0,2.0,,,,,,,,,,,,,,,,,
2020-10-17,USA,40653.0,39906.0,747.0,4.0,,,7702.0,3021.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-08,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,Region 1,694.0,686.0,8.0,2.0,,,118.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,Region 1,1993.0,1931.0,62.0,1409.0,45.0,17.0,299.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-16,Region 1,438.0,422.0,16.0,538.0,11.0,5.0,40.0,1.0,10.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2024-12-21,Region 1,616.0,601.0,15.0,243.0,10.0,5.0,52.0,0.0,225.0,17.0,439.0,244.0,193.0,88.0,129.0,332.0,5.0,12.0,37.0,47.0,54.0,87.0,1.0,172.0,21.0,36.0,44.0,61.0,103.0,2.0
2022-12-17,Region 10,1025.0,972.0,53.0,1763.0,32.0,15.0,187.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,Region 2,907.0,874.0,33.0,21.0,,,277.0,48.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,Region 3,3579.0,3489.0,90.0,39.0,,,747.0,86.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,Region 4,9675.0,9479.0,196.0,88.0,,,3026.0,428.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,Region 4,2961.0,2834.0,127.0,357.0,69.0,46.0,331.0,108.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,Region 5,3546.0,3432.0,114.0,114.0,60.0,41.0,480.0,52.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-07,Region 8,730.0,697.0,33.0,19.0,25.0,8.0,126.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-07-16,Region 1,1347.0,1301.0,46.0,11.0,27.0,14.0,237.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,Region 1,328.0,316.0,12.0,630.0,11.0,1.0,30.0,0.0,599.0,31.0,142.0,113.0,29.0,57.0,77.0,152.0,11.0,20.0,80.0,128.0,147.0,244.0,0.0,25.0,4.0,5.0,24.0,22.0,62.0,0.0
2023-04-08,Region 10,522.0,506.0,16.0,38.0,11.0,5.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,Region 4,32739.0,32388.0,351.0,229.0,,,4639.0,2518.0,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,Region 4,4658.0,4542.0,116.0,55.0,,,1290.0,278.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-13,Region 4,6371.0,6163.0,208.0,3556.0,135.0,55.0,808.0,200.0,28.0,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,
2024-09-07,Region 5,1400.0,1326.0,74.0,13.0,38.0,17.0,184.0,41.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-06-10,Region 7,212.0,211.0,1.0,36.0,0.0,0.0,34.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,Region 1,376.0,362.0,14.0,0.0,,,114.0,17.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,Region 1,2146.0,2109.0,37.0,33.0,,,496.0,27.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,Region 10,688.0,664.0,24.0,165.0,14.0,9.0,128.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,Region 10,253.0,247.0,6.0,132.0,5.0,1.0,46.0,7.0,2.0,0.0,19.0,17.0,2.0,,,,,,,,,,,,,,,,,
2021-04-03,Region 2,6904.0,6799.0,105.0,43.0,,,1718.0,185.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,Region 2,6328.0,6103.0,225.0,38.0,86.0,83.0,1220.0,1132.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,Region 2,635.0,599.0,32.0,204.0,21.0,11.0,62.0,4.0,142.0,60.0,348.0,74.0,269.0,83.0,102.0,352.0,23.0,37.0,28.0,23.0,33.0,58.0,2.0,250.0,19.0,13.0,20.0,11.0,30.0,5.0
2024-12-28,Region 2,1256.0,1139.0,70.0,2910.0,59.0,11.0,130.0,47.0,2354.0,302.0,1778.0,877.0,851.0,153.0,253.0,603.0,164.0,138.0,438.0,523.0,510.0,883.0,254.0,748.0,103.0,140.0,187.0,197.0,353.0,50.0
2024-07-27,Region 3,707.0,665.0,42.0,80.0,32.0,7.0,84.0,13.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-09-07,Region 3,1134.0,1078.0,56.0,59.0,31.0,25.0,121.0,50.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2021-06-19,Region 5,1500.0,1421.0,79.0,9.0,,,434.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,Region 5,736.0,710.0,26.0,49.0,11.0,8.0,67.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,Region 5,1627.0,1584.0,39.0,272.0,23.0,16.0,159.0,4.0,239.0,29.0,631.0,193.0,438.0,254.0,380.0,791.0,21.0,8.0,42.0,61.0,53.0,83.0,4.0,374.0,64.0,41.0,58.0,46.0,48.0,0.0
2023-03-11,Region 6,2550.0,2420.0,130.0,226.0,55.0,74.0,371.0,68.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,Region 6,205.0,197.0,8.0,6.0,7.0,1.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-05,Region 9,4491.0,4275.0,216.0,138.0,96.0,107.0,1111.0,29.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,Region 1,3284.0,3244.0,40.0,4.0,,,479.0,35.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,Region 1,730.0,715.0,15.0,16.0,7.0,8.0,88.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,Region 10,576.0,568.0,8.0,0.0,,,112.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,Region 10,666.0,646.0,20.0,42.0,15.0,5.0,90.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-17,Region 2,2368.0,2251.0,117.0,1204.0,59.0,33.0,304.0,79.0,34.0,5.0,19.0,17.0,2.0,,,,,,,,,,,,,,,,,
2024-03-09,Region 2,1356.0,1287.0,69.0,917.0,39.0,13.0,171.0,39.0,45.0,6.0,7.0,5.0,2.0,,,,,,,,,,,,,,,,,
2024-04-27,Region 2,764.0,593.0,171.0,297.0,24.0,12.0,67.0,138.0,27.0,2.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
2021-02-27,Region 4,13055.0,12821.0,234.0,132.0,,,2321.0,1087.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,Region 4,3296.0,3099.0,197.0,496.0,92.0,84.0,651.0,179.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,Region 4,3745.0,3548.0,197.0,516.0,79.0,78.0,822.0,163.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,Region 5,20245.0,19381.0,864.0,173.0,78.0,81.0,4539.0,1004.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Region 6,3814.0,3729.0,85.0,102.0,,,1324.0,187.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,Region 6,3773.0,3572.0,201.0,528.0,91.0,97.0,773.0,162.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,Region 6,1416.0,1336.0,80.0,164.0,53.0,27.0,242.0,41.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,Region 7,428.0,387.0,41.0,132.0,17.0,15.0,80.0,17.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,Region 8,333.0,319.0,14.0,3.0,11.0,3.0,62.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,Region 10,1442.0,1426.0,16.0,2.0,,,283.0,84.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,Region 10,760.0,742.0,18.0,9.0,,,241.0,65.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,Region 10,308.0,298.0,10.0,11.0,4.0,5.0,40.0,1.0,0.0,0.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
2022-02-26,Region 3,3032.0,2868.0,164.0,127.0,73.0,63.0,642.0,91.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,Region 5,4531.0,4427.0,104.0,67.0,,,1273.0,181.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,Region 7,1591.0,1545.0,46.0,10.0,,,282.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,Region 7,985.0,939.0,46.0,54.0,27.0,14.0,91.0,26.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,Region 1,1252.0,1215.0,37.0,19.0,22.0,12.0,217.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,Region 10,752.0,737.0,15.0,2.0,,,134.0,94.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,Region 3,2781.0,2691.0,90.0,823.0,47.0,27.0,378.0,114.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-15,Region 3,1209.0,1149.0,58.0,2896.0,43.0,15.0,176.0,2.0,2625.0,252.0,578.0,461.0,112.0,198.0,250.0,525.0,84.0,168.0,413.0,612.0,636.0,964.0,19.0,92.0,20.0,57.0,80.0,127.0,197.0,5.0
2021-12-25,Region 4,11292.0,10979.0,313.0,377.0,,,3140.0,929.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,Region 6,8866.0,8596.0,270.0,36.0,,,2503.0,523.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,Region 7,1133.0,1086.0,47.0,193.0,37.0,5.0,115.0,23.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,Region 7,799.0,784.0,15.0,22.0,11.0,3.0,93.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,Region 8,372.0,353.0,19.0,19.0,12.0,7.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,Region 8,201.0,179.0,22.0,8.0,15.0,7.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-05-31,Region 9,692.0,631.0,54.0,262.0,48.0,6.0,101.0,7.0,209.0,52.0,28.0,16.0,11.0,90.0,129.0,311.0,24.0,28.0,51.0,42.0,36.0,80.0,1.0,10.0,1.0,0.0,2.0,2.0,12.0,1.0
2022-05-28,Region 1,1779.0,1726.0,53.0,140.0,22.0,29.0,346.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,Region 1,2074.0,2030.0,44.0,968.0,22.0,22.0,213.0,11.0,26.0,0.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,
2022-10-01,Region 10,862.0,825.0,37.0,17.0,19.0,14.0,156.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,Region 2,9808.0,9722.0,86.0,78.0,,,1668.0,225.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,Region 3,1920.0,1855.0,65.0,32.0,,,536.0,102.0,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,Region 3,3709.0,3519.0,190.0,42.0,126.0,58.0,680.0,37.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,Region 3,690.0,645.0,45.0,298.0,11.0,13.0,62.0,35.0,21.0,5.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,
2024-10-19,Region 6,150.0,141.0,8.0,63.0,8.0,0.0,14.0,1.0,52.0,9.0,44.0,10.0,34.0,18.0,40.0,69.0,3.0,6.0,6.0,10.0,16.0,20.0,2.0,33.0,1.0,3.0,0.0,1.0,6.0,0.0
2025-02-08,Region 6,1361.0,1274.0,81.0,6701.0,44.0,37.0,167.0,6.0,5942.0,734.0,931.0,523.0,399.0,201.0,311.0,595.0,378.0,356.0,1253.0,1289.0,1464.0,1936.0,25.0,347.0,52.0,89.0,114.0,126.0,194.0,9.0
2022-07-23,Region 8,1389.0,1306.0,83.0,17.0,49.0,29.0,366.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,Region 1,687.0,672.0,15.0,18.0,10.0,5.0,54.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,Region 10,3470.0,3307.0,163.0,24.0,18.0,17.0,903.0,196.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,Region 10,473.0,450.0,23.0,80.0,13.0,10.0,96.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,Region 2,3583.0,3423.0,160.0,851.0,85.0,43.0,519.0,108.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,Region 3,4173.0,4103.0,70.0,33.0,,,702.0,191.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,Region 3,3312.0,3159.0,153.0,55.0,87.0,65.0,693.0,35.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-04,Region 3,2110.0,1998.0,112.0,255.0,55.0,26.0,254.0,142.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,Region 3,800.0,754.0,46.0,68.0,29.0,17.0,99.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-08-21,Region 4,40673.0,39699.0,974.0,100.0,,,11171.0,3176.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-30,Region 4,6313.0,6125.0,188.0,5623.0,118.0,51.0,711.0,193.0,77.0,2.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
2021-11-13,Region 5,9743.0,9426.0,317.0,24.0,,,2142.0,282.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,Region 5,12920.0,12681.0,239.0,71.0,,,2797.0,551.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,Region 5,3488.0,3291.0,197.0,296.0,94.0,96.0,772.0,56.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,Region 5,1465.0,1389.0,72.0,2848.0,53.0,19.0,166.0,4.0,2629.0,213.0,917.0,641.0,276.0,204.0,350.0,669.0,110.0,103.0,388.0,497.0,652.0,1092.0,6.0,243.0,33.0,73.0,125.0,177.0,266.0,0.0
2021-04-03,Region 6,4749.0,4650.0,99.0,87.0,,,1554.0,196.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,Region 7,966.0,928.0,38.0,52.0,19.0,11.0,104.0,27.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,Region 8,708.0,652.0,56.0,90.0,26.0,27.0,200.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-23,Region 9,4277.0,4065.0,212.0,2899.0,112.0,95.0,612.0,106.0,35.0,10.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,
2024-05-25,Region 9,626.0,593.0,33.0,112.0,24.0,8.0,91.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-05-13,Region 1,411.0,401.0,10.0,33.0,5.0,5.0,76.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,Region 10,248.0,242.0,6.0,23.0,4.0,2.0,40.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Region 10,296.0,285.0,11.0,29.0,6.0,5.0,40.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,Region 10,304.0,301.0,3.0,23.0,3.0,0.0,35.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,Region 10,140.0,139.0,1.0,353.0,0.0,1.0,14.0,0.0,299.0,51.0,211.0,150.0,60.0,17.0,38.0,70.0,25.0,26.0,58.0,61.0,72.0,108.0,3.0,53.0,7.0,17.0,31.0,38.0,64.0,1.0
2021-12-18,Region 2,5346.0,5207.0,139.0,170.0,,,1248.0,172.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,Region 3,3770.0,3548.0,222.0,56.0,140.0,70.0,711.0,52.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,Region 3,886.0,844.0,42.0,76.0,30.0,9.0,113.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,Region 4,2020.0,1955.0,65.0,345.0,37.0,16.0,558.0,109.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,Region 4,1721.0,1629.0,92.0,237.0,51.0,31.0,231.0,68.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,Region 5,5062.0,4958.0,104.0,11.0,,,1442.0,276.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,Region 6,5244.0,5135.0,109.0,69.0,,,1505.0,222.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,Region 6,4041.0,3858.0,183.0,3071.0,124.0,47.0,559.0,211.0,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,Region 6,78.0,72.0,6.0,21.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-06-01,Region 6,81.0,77.0,4.0,23.0,3.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-03,Region 7,235.0,227.0,8.0,15.0,6.0,2.0,27.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,Region 7,157.0,156.0,1.0,1.0,1.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-03-15,Region 8,234.0,219.0,15.0,541.0,9.0,6.0,31.0,0.0,470.0,65.0,524.0,234.0,290.0,32.0,44.0,112.0,43.0,22.0,78.0,106.0,132.0,154.0,6.0,266.0,24.0,39.0,51.0,43.0,101.0,0.0
2020-09-19,Region 9,4793.0,4744.0,49.0,0.0,,,760.0,35.0,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,Region 9,1928.0,1870.0,58.0,8.0,,,855.0,17.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,Region 9,5771.0,5633.0,138.0,179.0,,,1730.0,79.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,Region 1,6137.0,5922.0,215.0,47.0,51.0,48.0,1448.0,205.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,Region 10,1190.0,1159.0,31.0,126.0,11.0,15.0,273.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,Region 10,185.0,179.0,6.0,724.0,4.0,2.0,20.0,0.0,648.0,70.0,210.0,132.0,76.0,26.0,38.0,95.0,31.0,39.0,150.0,150.0,163.0,185.0,6.0,63.0,13.0,21.0,32.0,35.0,44.0,2.0
2023-07-01,Region 2,802.0,762.0,40.0,87.0,29.0,6.0,107.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-03,Region 3,2004.0,1895.0,109.0,919.0,49.0,36.0,240.0,55.0,81.0,5.0,58.0,44.0,14.0,,,,,,,,,,,,,,,,,
2024-03-16,Region 3,1148.0,1092.0,56.0,750.0,27.0,7.0,101.0,55.0,59.0,15.0,27.0,19.0,8.0,,,,,,,,,,,,,,,,,
2021-01-30,Region 5,8360.0,8186.0,174.0,33.0,,,1310.0,436.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,Region 6,8685.0,8482.0,203.0,140.0,,,1855.0,256.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,Region 6,19272.0,18829.0,443.0,24.0,,,6193.0,951.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,Region 6,2149.0,1999.0,150.0,163.0,88.0,59.0,322.0,53.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,Region 8,4567.0,4226.0,341.0,104.0,54.0,34.0,1525.0,156.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,Region 8,194.0,182.0,12.0,395.0,9.0,3.0,27.0,0.0,359.0,36.0,459.0,187.0,272.0,30.0,41.0,84.0,22.0,14.0,53.0,78.0,99.0,129.0,0.0,250.0,22.0,27.0,39.0,46.0,75.0,0.0
2024-06-08,Region 9,748.0,726.0,22.0,114.0,7.0,10.0,102.0,19.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2025-04-12,Region 9,701.0,668.0,28.0,551.0,16.0,12.0,102.0,5.0,462.0,86.0,232.0,147.0,83.0,107.0,136.0,323.0,37.0,49.0,112.0,103.0,96.0,151.0,3.0,67.0,16.0,19.0,35.0,31.0,62.0,2.0
2022-04-02,Region 1,628.0,516.0,112.0,131.0,7.0,15.0,134.0,97.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-19,Region 10,86.0,84.0,2.0,11.0,1.0,1.0,10.0,0.0,11.0,0.0,2.0,1.0,1.0,10.0,22.0,42.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-01-09,Region 4,34512.0,34120.0,392.0,173.0,,,4984.0,2523.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,Region 4,1062.0,1021.0,41.0,71.0,23.0,17.0,161.0,27.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-11-16,Region 4,1059.0,1018.0,33.0,650.0,23.0,10.0,124.0,8.0,568.0,75.0,1152.0,408.0,744.0,154.0,236.0,504.0,34.0,41.0,117.0,138.0,117.0,196.0,7.0,661.0,83.0,85.0,122.0,74.0,127.0,0.0
2021-10-16,Region 5,8961.0,8726.0,235.0,22.0,,,2064.0,310.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,Region 5,699.0,679.0,20.0,60.0,8.0,5.0,75.0,57.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,Region 5,3350.0,3215.0,124.0,5045.0,86.0,38.0,355.0,11.0,4556.0,488.0,1937.0,1232.0,693.0,505.0,771.0,1584.0,228.0,260.0,926.0,1076.0,1056.0,1498.0,1.0,631.0,62.0,147.0,262.0,320.0,503.0,12.0
2024-12-28,Region 7,822.0,775.0,37.0,1085.0,34.0,3.0,78.0,10.0,1005.0,79.0,314.0,120.0,194.0,108.0,148.0,441.0,39.0,40.0,187.0,233.0,237.0,348.0,1.0,168.0,26.0,22.0,26.0,34.0,38.0,0.0
2022-09-17,Region 8,836.0,785.0,51.0,11.0,31.0,17.0,179.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,Region 9,1632.0,1542.0,90.0,124.0,44.0,46.0,252.0,53.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,Region 9,1443.0,1398.0,43.0,5421.0,28.0,15.0,180.0,2.0,4989.0,428.0,1219.0,641.0,573.0,251.0,287.0,680.0,180.0,248.0,942.0,971.0,1041.0,2035.0,4.0,484.0,89.0,115.0,119.0,137.0,270.0,5.0
2021-04-24,Region 1,1534.0,1516.0,18.0,2.0,,,452.0,49.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,Region 1,841.0,817.0,24.0,265.0,10.0,14.0,186.0,12.0,,,,,,,,,,,,,,,,,,,,,,
