weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2023-06-17,DE,26.0,25.0,1.0,0.0,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,FL,817.0,789.0,28.0,148.0,,,,,,13.0,6.0,84.0,51.0,,,,,,,,,,,,,,,,,
2023-06-17,GA,208.0,208.0,0.0,41.0,,,,,,0.0,0.0,45.0,5.0,,,,,,,,,,,,,,,,,
2023-06-17,GU,4.0,3.0,1.0,1.0,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,HI,91.0,62.0,29.0,8.0,,,,,,8.0,21.0,2.0,18.0,,,,,,,,,,,,,,,,,
2023-06-17,IA,32.0,30.0,2.0,2.0,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,
2023-06-17,ID,28.0,25.0,3.0,6.0,,,,,,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,IL,239.0,238.0,1.0,20.0,,,,,,1.0,0.0,33.0,8.0,,,,,,,,,,,,,,,,,
2023-06-17,IN,78.0,76.0,2.0,13.0,,,,,,0.0,2.0,9.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,KS,34.0,34.0,0.0,2.0,,,,,,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,KY,40.0,40.0,0.0,8.0,,,,,,0.0,0.0,5.0,3.0,,,,,,,,,,,,,,,,,
2023-06-17,LA,84.0,81.0,3.0,10.0,,,,,,2.0,1.0,12.0,2.0,,,,,,,,,,,,,,,,,
2023-06-17,MA,191.0,187.0,4.0,12.0,,,,,,1.0,3.0,19.0,1.0,,,,,,,,,,,,,,,,,
2023-06-17,MD,82.0,81.0,1.0,2.0,,,,,,1.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,ME,21.0,21.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,MI,174.0,159.0,15.0,20.0,,,,,,11.0,1.0,23.0,7.0,,,,,,,,,,,,,,,,,
2023-06-17,MN,42.0,42.0,0.0,8.0,,,,,,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,MO,80.0,77.0,3.0,10.0,,,,,,2.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,MS,17.0,17.0,0.0,14.0,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,MT,18.0,17.0,1.0,2.0,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,NC,145.0,143.0,2.0,18.0,,,,,,2.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,ND,17.0,17.0,0.0,2.0,,,,,,0.0,0.0,2.0,6.0,,,,,,,,,,,,,,,,,
2023-06-17,NE,40.0,37.0,3.0,1.0,,,,,,3.0,0.0,7.0,11.0,,,,,,,,,,,,,,,,,
2023-06-17,NH,30.0,30.0,0.0,2.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,NJ,154.0,146.0,8.0,9.0,,,,,,2.0,1.0,12.0,6.0,,,,,,,,,,,,,,,,,
2023-06-17,NM,33.0,32.0,1.0,1.0,,,,,,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,NV,72.0,63.0,9.0,8.0,,,,,,6.0,3.0,13.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,NY,494.0,480.0,14.0,37.0,,,,,,7.0,4.0,65.0,16.0,,,,,,,,,,,,,,,,,
2023-06-17,OH,148.0,144.0,4.0,11.0,,,,,,3.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,
2023-06-17,OK,50.0,49.0,1.0,15.0,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,OR,64.0,64.0,0.0,2.0,,,,,,0.0,0.0,14.0,3.0,,,,,,,,,,,,,,,,,
2023-06-17,PA,226.0,214.0,12.0,56.0,,,,,,2.0,4.0,16.0,12.0,,,,,,,,,,,,,,,,,
2023-06-17,PR,163.0,140.0,23.0,50.0,,,,,,17.0,4.0,13.0,2.0,,,,,,,,,,,,,,,,,
2023-06-17,RI,23.0,23.0,0.0,2.0,,,,,,0.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 1,360.0,356.0,4.0,22.0,,,,,,1.0,3.0,34.0,4.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 10,252.0,247.0,5.0,33.0,,,,,,3.0,2.0,35.0,7.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 2,813.0,768.0,45.0,96.0,,,,,,26.0,9.0,90.0,26.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 3,499.0,480.0,19.0,92.0,,,,,,6.0,6.0,47.0,18.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 4,1481.0,1442.0,39.0,288.0,,,,,,19.0,11.0,184.0,66.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 5,761.0,731.0,30.0,76.0,,,,,,16.0,3.0,109.0,25.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 6,821.0,791.0,30.0,131.0,,,,,,17.0,13.0,147.0,22.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 7,186.0,178.0,8.0,15.0,,,,,,6.0,2.0,24.0,14.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 8,204.0,192.0,12.0,17.0,,,,,,6.0,6.0,40.0,9.0,,,,,,,,,,,,,,,,,
2023-06-17,Region 9,1627.0,1550.0,77.0,103.0,,,,,,35.0,34.0,269.0,72.0,,,,,,,,,,,,,,,,,
2023-06-17,SC,78.0,77.0,1.0,23.0,,,,,,1.0,0.0,7.0,2.0,,,,,,,,,,,,,,,,,
2023-06-17,SD,17.0,15.0,2.0,2.0,,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
2023-06-17,TN,60.0,60.0,0.0,31.0,,,,,,0.0,0.0,6.0,4.0,,,,,,,,,,,,,,,,,
2023-06-17,TX,572.0,557.0,15.0,100.0,,,,,,7.0,8.0,122.0,20.0,,,,,,,,,,,,,,,,,
2023-06-17,USA,7004.0,6735.0,269.0,873.0,,,,,,135.0,89.0,979.0,263.0,,,,,,,,,,,,,,,,,
2023-06-17,UT,60.0,54.0,6.0,4.0,,,,,,4.0,2.0,16.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,VA,121.0,118.0,3.0,27.0,,,,,,2.0,1.0,17.0,3.0,,,,,,,,,,,,,,,,,
2023-06-17,VI,2.0,2.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
2023-06-17,VT,12.0,12.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,WA,137.0,135.0,2.0,19.0,,,,,,1.0,1.0,16.0,4.0,,,,,,,,,,,,,,,,,
2023-06-17,WI,80.0,72.0,8.0,4.0,,,,,,1.0,0.0,16.0,9.0,,,,,,,,,,,,,,,,,
2023-06-17,WV,28.0,28.0,0.0,6.0,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-06-17,WY,10.0,9.0,1.0,1.0,,,,,,0.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,AK,25.0,25.0,0.0,0.0,,,,,,0.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,AL,135.0,132.0,3.0,11.0,,,,,,1.0,2.0,25.0,2.0,,,,,,,,,,,,,,,,,
2023-06-24,AR,92.0,71.0,21.0,12.0,,,,,,7.0,14.0,7.0,2.0,,,,,,,,,,,,,,,,,
2023-06-24,AS,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,AZ,168.0,164.0,4.0,48.0,,,,,,3.0,1.0,18.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,CA,1193.0,1160.0,33.0,27.0,,,,,,20.0,13.0,216.0,63.0,,,,,,,,,,,,,,,,,
2023-06-24,CO,101.0,97.0,4.0,3.0,,,,,,3.0,1.0,12.0,4.0,,,,,,,,,,,,,,,,,
2023-06-24,CT,70.0,70.0,0.0,6.0,,,,,,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,DC,15.0,13.0,2.0,2.0,,,,,,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,DE,10.0,10.0,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,FL,877.0,839.0,38.0,165.0,,,,,,24.0,5.0,114.0,43.0,,,,,,,,,,,,,,,,,
2023-06-24,GA,196.0,187.0,9.0,38.0,,,,,,5.0,4.0,36.0,5.0,,,,,,,,,,,,,,,,,
2023-06-24,GU,5.0,4.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,HI,87.0,58.0,29.0,9.0,,,,,,8.0,21.0,2.0,19.0,,,,,,,,,,,,,,,,,
2023-06-24,IA,33.0,31.0,2.0,1.0,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,ID,22.0,21.0,1.0,1.0,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,IL,233.0,227.0,6.0,13.0,,,,,,3.0,3.0,24.0,4.0,,,,,,,,,,,,,,,,,
2023-06-24,IN,70.0,70.0,0.0,5.0,,,,,,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,KS,40.0,40.0,0.0,2.0,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,KY,51.0,49.0,2.0,6.0,,,,,,0.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,
2023-06-24,LA,81.0,81.0,0.0,8.0,,,,,,0.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,
2023-06-24,MA,165.0,159.0,6.0,4.0,,,,,,1.0,4.0,15.0,3.0,,,,,,,,,,,,,,,,,
2023-06-24,MD,62.0,61.0,1.0,8.0,,,,,,0.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,ME,17.0,17.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,MI,170.0,165.0,5.0,14.0,,,,,,2.0,3.0,14.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,MN,48.0,46.0,2.0,2.0,,,,,,2.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,MO,91.0,88.0,3.0,12.0,,,,,,3.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,MS,40.0,40.0,0.0,13.0,,,,,,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,MT,16.0,16.0,0.0,1.0,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,NC,120.0,119.0,1.0,16.0,,,,,,0.0,1.0,14.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,ND,5.0,5.0,0.0,1.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,NE,17.0,17.0,0.0,1.0,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,NH,25.0,25.0,0.0,0.0,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,NJ,249.0,240.0,9.0,12.0,,,,,,0.0,1.0,14.0,112.0,,,,,,,,,,,,,,,,,
2023-06-24,NM,37.0,36.0,1.0,1.0,,,,,,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,NV,86.0,75.0,11.0,8.0,,,,,,5.0,6.0,13.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,NY,384.0,364.0,20.0,36.0,,,,,,12.0,5.0,52.0,7.0,,,,,,,,,,,,,,,,,
2023-06-24,OH,129.0,123.0,6.0,14.0,,,,,,4.0,2.0,13.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,OK,51.0,49.0,2.0,9.0,,,,,,1.0,1.0,9.0,6.0,,,,,,,,,,,,,,,,,
2023-06-24,OR,70.0,68.0,2.0,5.0,,,,,,2.0,0.0,15.0,7.0,,,,,,,,,,,,,,,,,
2023-06-24,PA,177.0,169.0,8.0,49.0,,,,,,2.0,1.0,17.0,6.0,,,,,,,,,,,,,,,,,
2023-06-24,PR,163.0,132.0,31.0,58.0,,,,,,21.0,5.0,7.0,11.0,,,,,,,,,,,,,,,,,
2023-06-24,RI,23.0,23.0,0.0,0.0,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 1,319.0,313.0,6.0,11.0,,,,,,1.0,4.0,30.0,3.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 10,248.0,242.0,6.0,23.0,,,,,,4.0,2.0,40.0,8.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 2,796.0,736.0,60.0,106.0,,,,,,33.0,11.0,73.0,130.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 3,413.0,399.0,14.0,83.0,,,,,,6.0,3.0,39.0,7.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 4,1551.0,1497.0,54.0,285.0,,,,,,30.0,14.0,208.0,60.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 5,736.0,710.0,26.0,49.0,,,,,,11.0,8.0,67.0,15.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 6,740.0,698.0,42.0,139.0,,,,,,23.0,19.0,121.0,35.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 7,181.0,176.0,5.0,16.0,,,,,,5.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 8,192.0,184.0,8.0,9.0,,,,,,4.0,4.0,32.0,4.0,,,,,,,,,,,,,,,,,
2023-06-24,Region 9,1539.0,1461.0,78.0,92.0,,,,,,37.0,41.0,249.0,82.0,,,,,,,,,,,,,,,,,
2023-06-24,SC,57.0,57.0,0.0,23.0,,,,,,0.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,
2023-06-24,SD,7.0,7.0,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,TN,75.0,74.0,1.0,13.0,,,,,,0.0,1.0,4.0,7.0,,,,,,,,,,,,,,,,,
2023-06-24,TX,479.0,461.0,18.0,109.0,,,,,,14.0,4.0,97.0,25.0,,,,,,,,,,,,,,,,,
2023-06-24,USA,6715.0,6416.0,299.0,813.0,,,,,,154.0,106.0,879.0,345.0,,,,,,,,,,,,,,,,,
2023-06-24,UT,49.0,45.0,4.0,3.0,,,,,,1.0,3.0,9.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,VA,121.0,120.0,1.0,22.0,,,,,,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,VI,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,VT,19.0,19.0,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,WA,131.0,128.0,3.0,17.0,,,,,,1.0,2.0,18.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,WI,86.0,79.0,7.0,1.0,,,,,,0.0,0.0,7.0,8.0,,,,,,,,,,,,,,,,,
2023-06-24,WV,28.0,26.0,2.0,2.0,,,,,,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-06-24,WY,14.0,14.0,0.0,1.0,,,,,,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,AK,23.0,21.0,2.0,4.0,,,,,,1.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,
2023-07-01,AL,120.0,117.0,3.0,11.0,,,,,,2.0,1.0,24.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,AR,52.0,40.0,12.0,6.0,,,,,,4.0,8.0,4.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,AS,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,AZ,160.0,155.0,5.0,29.0,,,,,,4.0,1.0,11.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,CA,1181.0,1152.0,29.0,49.0,,,,,,16.0,12.0,206.0,69.0,,,,,,,,,,,,,,,,,
2023-07-01,CO,93.0,90.0,3.0,7.0,,,,,,2.0,1.0,10.0,4.0,,,,,,,,,,,,,,,,,
2023-07-01,CT,83.0,81.0,2.0,6.0,,,,,,2.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,DC,18.0,16.0,2.0,1.0,,,,,,0.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,DE,15.0,14.0,1.0,0.0,,,,,,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,FL,977.0,946.0,31.0,158.0,,,,,,14.0,9.0,124.0,67.0,,,,,,,,,,,,,,,,,
2023-07-01,GA,198.0,186.0,12.0,38.0,,,,,,7.0,4.0,39.0,3.0,,,,,,,,,,,,,,,,,
2023-07-01,GU,5.0,3.0,2.0,1.0,,,,,,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,HI,109.0,80.0,29.0,10.0,,,,,,7.0,22.0,8.0,20.0,,,,,,,,,,,,,,,,,
2023-07-01,IA,25.0,24.0,1.0,2.0,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,ID,30.0,29.0,1.0,7.0,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,IL,196.0,186.0,10.0,8.0,,,,,,2.0,4.0,24.0,12.0,,,,,,,,,,,,,,,,,
2023-07-01,IN,67.0,66.0,1.0,9.0,,,,,,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,KS,49.0,49.0,0.0,3.0,,,,,,0.0,0.0,4.0,10.0,,,,,,,,,,,,,,,,,
2023-07-01,KY,57.0,56.0,1.0,5.0,,,,,,0.0,0.0,9.0,3.0,,,,,,,,,,,,,,,,,
2023-07-01,LA,86.0,81.0,5.0,16.0,,,,,,3.0,2.0,13.0,2.0,,,,,,,,,,,,,,,,,
2023-07-01,MA,141.0,137.0,4.0,7.0,,,,,,2.0,2.0,13.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,MD,64.0,61.0,3.0,0.0,,,,,,2.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,ME,9.0,8.0,1.0,2.0,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,MI,156.0,155.0,1.0,9.0,,,,,,1.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,
2023-07-01,MN,35.0,34.0,1.0,0.0,,,,,,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,MO,75.0,73.0,2.0,7.0,,,,,,0.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,
2023-07-01,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,MS,36.0,34.0,2.0,15.0,,,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,MT,22.0,21.0,1.0,1.0,,,,,,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,NC,149.0,143.0,6.0,17.0,,,,,,4.0,1.0,20.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,ND,8.0,8.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,NE,20.0,20.0,0.0,1.0,,,,,,0.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,
2023-07-01,NH,29.0,29.0,0.0,1.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,NJ,142.0,140.0,2.0,6.0,,,,,,1.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,NM,28.0,28.0,0.0,0.0,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,NV,84.0,77.0,7.0,7.0,,,,,,5.0,2.0,10.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,NY,480.0,468.0,12.0,29.0,,,,,,7.0,4.0,88.0,11.0,,,,,,,,,,,,,,,,,
2023-07-01,OH,131.0,120.0,11.0,37.0,,,,,,4.0,7.0,10.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,OK,39.0,39.0,0.0,13.0,,,,,,0.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,OR,80.0,70.0,10.0,1.0,,,,,,2.0,0.0,13.0,15.0,,,,,,,,,,,,,,,,,
2023-07-01,PA,187.0,178.0,9.0,47.0,,,,,,2.0,1.0,25.0,7.0,,,,,,,,,,,,,,,,,
2023-07-01,PR,179.0,153.0,26.0,52.0,,,,,,21.0,1.0,9.0,6.0,,,,,,,,,,,,,,,,,
2023-07-01,RI,14.0,14.0,0.0,1.0,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 1,285.0,278.0,7.0,18.0,,,,,,5.0,2.0,20.0,2.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 10,283.0,266.0,17.0,31.0,,,,,,6.0,3.0,36.0,20.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 2,802.0,762.0,40.0,87.0,,,,,,29.0,6.0,107.0,18.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 3,431.0,415.0,16.0,90.0,,,,,,5.0,5.0,57.0,8.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 4,1695.0,1634.0,61.0,288.0,,,,,,34.0,16.0,239.0,82.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 5,638.0,607.0,31.0,68.0,,,,,,9.0,11.0,60.0,29.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 6,820.0,775.0,45.0,122.0,,,,,,24.0,21.0,135.0,77.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 7,169.0,166.0,3.0,13.0,,,,,,1.0,2.0,14.0,15.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 8,188.0,183.0,5.0,23.0,,,,,,3.0,2.0,34.0,4.0,,,,,,,,,,,,,,,,,
2023-07-01,Region 9,1539.0,1467.0,72.0,96.0,,,,,,33.0,38.0,237.0,89.0,,,,,,,,,,,,,,,,,
2023-07-01,SC,83.0,80.0,3.0,20.0,,,,,,3.0,0.0,13.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,SD,10.0,10.0,0.0,2.0,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,TN,75.0,72.0,3.0,24.0,,,,,,3.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,
2023-07-01,TX,615.0,587.0,28.0,87.0,,,,,,17.0,11.0,111.0,73.0,,,,,,,,,,,,,,,,,
2023-07-01,USA,6850.0,6553.0,297.0,836.0,,,,,,149.0,106.0,939.0,344.0,,,,,,,,,,,,,,,,,
2023-07-01,UT,43.0,42.0,1.0,3.0,,,,,,0.0,1.0,14.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,VA,122.0,121.0,1.0,39.0,,,,,,0.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,VI,1.0,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
2023-07-01,VT,9.0,9.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,WA,150.0,146.0,4.0,19.0,,,,,,2.0,2.0,21.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,WI,53.0,46.0,7.0,5.0,,,,,,0.0,0.0,8.0,12.0,,,,,,,,,,,,,,,,,
2023-07-01,WV,25.0,25.0,0.0,3.0,,,,,,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,WY,12.0,12.0,0.0,9.0,,,,,,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,AK,25.0,25.0,0.0,2.0,,,,,,0.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,
2023-07-08,AL,122.0,114.0,8.0,3.0,,,,,,7.0,1.0,29.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,AR,35.0,35.0,0.0,4.0,,,,,,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,AS,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,AZ,165.0,165.0,0.0,34.0,,,,,,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,CA,1224.0,1186.0,38.0,26.0,,,,,,27.0,10.0,214.0,46.0,,,,,,,,,,,,,,,,,
2023-07-08,CO,60.0,57.0,3.0,3.0,,,,,,1.0,1.0,13.0,2.0,,,,,,,,,,,,,,,,,
2023-07-08,CT,68.0,67.0,1.0,1.0,,,,,,1.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,DC,14.0,12.0,2.0,2.0,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,DE,21.0,21.0,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,FL,1016.0,954.0,62.0,144.0,,,,,,30.0,22.0,126.0,49.0,,,,,,,,,,,,,,,,,
2023-07-08,GA,217.0,206.0,11.0,23.0,,,,,,6.0,5.0,40.0,7.0,,,,,,,,,,,,,,,,,
2023-07-08,GU,8.0,7.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,HI,86.0,56.0,30.0,8.0,,,,,,8.0,22.0,3.0,17.0,,,,,,,,,,,,,,,,,
2023-07-08,IA,12.0,12.0,0.0,2.0,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,ID,27.0,27.0,0.0,3.0,,,,,,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,IL,246.0,239.0,7.0,11.0,,,,,,5.0,2.0,33.0,44.0,,,,,,,,,,,,,,,,,
2023-07-08,IN,81.0,81.0,0.0,2.0,,,,,,0.0,0.0,8.0,2.0,,,,,,,,,,,,,,,,,
2023-07-08,KS,32.0,31.0,1.0,1.0,,,,,,1.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,
2023-07-08,KY,43.0,42.0,1.0,8.0,,,,,,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,
