weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmped0to4,numconfc19newadmped5to17,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2024-09-21,SD,12.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-10-23,TN,728.0,717.0,11.0,5.0,149.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,TN,579.0,567.0,12.0,486.0,65.0,34.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,TX,3350.0,3145.0,205.0,89.0,700.0,122.0,129.0,76.0,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,AL,746.0,708.0,38.0,13.0,116.0,77.0,27.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,NM,178.0,176.0,2.0,1.0,52.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,NM,465.0,458.0,7.0,0.0,153.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,OH,1340.0,1307.0,33.0,1302.0,142.0,0.0,24.0,9.0,1207.0,95.0,738.0,372.0,365.0,177.0,308.0,680.0,58.0,37.0,252.0,282.0,270.0,403.0,0.0,323.0,42.0,51.0,87.0,107.0,127.0,1.0
2025-04-19,OH,197.0,193.0,4.0,107.0,22.0,0.0,2.0,2.0,93.0,14.0,84.0,58.0,26.0,31.0,45.0,95.0,5.0,9.0,15.0,21.0,23.0,34.0,0.0,24.0,2.0,2.0,11.0,18.0,27.0,0.0
2021-12-04,SD,245.0,239.0,6.0,5.0,56.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,SD,25.0,24.0,1.0,11.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,SD,6.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-12-09,TN,414.0,395.0,19.0,152.0,38.0,40.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,IA,515.0,512.0,3.0,,92.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,IA,168.0,162.0,6.0,54.0,36.0,7.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,IA,325.0,316.0,9.0,320.0,55.0,17.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,NM,148.0,135.0,13.0,26.0,37.0,2.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,NM,106.0,101.0,5.0,21.0,12.0,15.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,NM,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,NY,2618.0,2502.0,116.0,105.0,396.0,77.0,73.0,28.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,NY,227.0,221.0,6.0,12.0,41.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-02-05,PA,2995.0,2839.0,156.0,35.0,519.0,174.0,55.0,33.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,PA,1678.0,1620.0,58.0,1101.0,222.0,73.0,33.0,17.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,SD,155.0,151.0,4.0,0.0,24.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-27,TN,778.0,733.0,45.0,15.0,106.0,63.0,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,TX,2886.0,2759.0,127.0,1301.0,413.0,114.0,82.0,45.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,AL,350.0,331.0,19.0,17.0,75.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-30,IA,415.0,400.0,15.0,99.0,38.0,5.0,10.0,5.0,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,
2023-03-18,IN,323.0,312.0,11.0,35.0,37.0,6.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,NM,148.0,146.0,2.0,11.0,23.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-11,NM,194.0,179.0,15.0,9.0,23.0,0.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,NY,319.0,301.0,18.0,40.0,41.0,0.0,11.0,7.0,37.0,3.0,19.0,10.0,9.0,40.0,57.0,163.0,1.0,2.0,9.0,5.0,8.0,15.0,0.0,9.0,0.0,1.0,1.0,0.0,8.0,0.0
2020-10-03,OH,744.0,719.0,25.0,,37.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,OH,2770.0,2667.0,103.0,4.0,663.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,OH,1625.0,1553.0,72.0,954.0,223.0,4.0,48.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-30,OH,1803.0,1699.0,104.0,638.0,162.0,5.0,88.0,16.0,13.0,16.0,57.0,4.0,53.0,,,,,,,,,,,,,,,,,
2021-10-09,SD,192.0,185.0,7.0,1.0,56.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-24,SD,109.0,102.0,7.0,7.0,22.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-27,TN,123.0,120.0,3.0,27.0,10.0,9.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,TN,108.0,104.0,4.0,9.0,6.0,34.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-14,TN,49.0,49.0,0.0,45.0,6.0,0.0,0.0,0.0,44.0,1.0,3.0,3.0,0.0,8.0,9.0,26.0,0.0,1.0,2.0,11.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2021-10-30,TX,2595.0,2495.0,100.0,15.0,690.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,TX,3893.0,3624.0,269.0,56.0,794.0,199.0,161.0,108.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,IA,603.0,597.0,6.0,1.0,77.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,IA,591.0,555.0,36.0,46.0,135.0,2.0,17.0,19.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,IA,180.0,171.0,9.0,15.0,18.0,14.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,IA,34.0,33.0,1.0,11.0,4.0,0.0,1.0,0.0,11.0,0.0,21.0,16.0,5.0,6.0,5.0,18.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,5.0,0.0,0.0,2.0,6.0,8.0,0.0
2023-11-25,NM,188.0,174.0,14.0,21.0,15.0,6.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,NY,2052.0,1998.0,54.0,8.0,577.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-17,NY,1503.0,1421.0,82.0,780.0,196.0,31.0,44.0,25.0,32.0,0.0,19.0,17.0,2.0,,,,,,,,,,,,,,,,,
2025-05-03,NY,590.0,569.0,21.0,157.0,88.0,0.0,14.0,7.0,132.0,25.0,60.0,43.0,17.0,69.0,120.0,292.0,10.0,15.0,38.0,30.0,25.0,39.0,0.0,16.0,1.0,4.0,10.0,9.0,20.0,0.0
2021-01-09,OH,3946.0,3900.0,46.0,11.0,550.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,OH,5761.0,5539.0,222.0,163.0,1352.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,OH,445.0,430.0,15.0,13.0,67.0,1.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-03,OH,726.0,674.0,52.0,590.0,91.0,6.0,31.0,21.0,7.0,27.0,19.0,2.0,17.0,,,,,,,,,,,,,,,,,
2021-06-19,SD,15.0,15.0,0.0,4.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-20,SD,26.0,22.0,4.0,3.0,3.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,TN,352.0,342.0,10.0,1063.0,39.0,0.0,6.0,4.0,967.0,96.0,400.0,177.0,223.0,60.0,72.0,171.0,53.0,43.0,159.0,212.0,237.0,359.0,0.0,200.0,23.0,22.0,45.0,36.0,74.0,0.0
2024-08-17,TX,13.0,13.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-05-08,AR,197.0,194.0,3.0,6.0,72.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,AR,118.0,108.0,10.0,27.0,15.0,1.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-25,AR,104.0,102.0,2.0,388.0,7.0,0.0,1.0,1.0,359.0,29.0,72.0,55.0,13.0,22.0,21.0,52.0,16.0,13.0,75.0,98.0,80.0,106.0,0.0,13.0,0.0,8.0,13.0,12.0,22.0,4.0
2022-01-29,AS,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,CO,58.0,45.0,13.0,0.0,10.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-04-10,FL,3495.0,3429.0,66.0,39.0,1057.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,FL,2294.0,2219.0,75.0,31.0,714.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,FL,2039.0,1967.0,72.0,28.0,522.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,FL,306.0,289.0,17.0,208.0,41.0,0.0,9.0,8.0,179.0,29.0,70.0,35.0,35.0,46.0,55.0,147.0,13.0,16.0,30.0,32.0,45.0,72.0,0.0,34.0,1.0,4.0,6.0,11.0,14.0,0.0
2022-11-26,GA,981.0,919.0,62.0,258.0,261.0,97.0,22.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,GA,466.0,444.0,22.0,133.0,88.0,9.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,KS,1080.0,1078.0,2.0,3.0,165.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,KS,171.0,168.0,3.0,4.0,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,MA,726.0,717.0,9.0,3.0,206.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,MP,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,OK,1184.0,1170.0,14.0,14.0,279.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-11,OK,226.0,216.0,10.0,285.0,24.0,0.0,9.0,1.0,277.0,7.0,134.0,74.0,60.0,38.0,39.0,115.0,5.0,2.0,56.0,74.0,63.0,84.0,1.0,58.0,2.0,16.0,17.0,23.0,18.0,0.0
2025-04-12,PR,88.0,76.0,12.0,273.0,5.0,0.0,6.0,6.0,132.0,127.0,58.0,2.0,56.0,12.0,11.0,48.0,56.0,71.0,21.0,45.0,28.0,38.0,14.0,53.0,3.0,0.0,2.0,0.0,0.0,0.0
2024-12-07,UT,62.0,56.0,6.0,64.0,13.0,0.0,4.0,2.0,56.0,8.0,15.0,11.0,4.0,10.0,8.0,25.0,5.0,3.0,18.0,12.0,11.0,15.0,0.0,4.0,0.0,2.0,2.0,6.0,1.0,0.0
2020-08-22,WV,93.0,90.0,3.0,,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-02,WV,40.0,39.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,AK,35.0,32.0,3.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-27,AK,22.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,AS,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-24,GA,1358.0,1279.0,79.0,55.0,357.0,197.0,29.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,PR,263.0,250.0,13.0,,140.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,PR,341.0,335.0,6.0,,113.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,PR,109.0,97.0,12.0,84.0,4.0,3.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,UT,515.0,491.0,24.0,4.0,189.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,WV,130.0,126.0,4.0,19.0,20.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,WV,196.0,186.0,10.0,1.0,22.0,0.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-21,WV,102.0,98.0,4.0,37.0,13.0,0.0,2.0,2.0,30.0,7.0,53.0,15.0,38.0,14.0,26.0,45.0,4.0,3.0,4.0,9.0,8.0,9.0,0.0,31.0,7.0,2.0,4.0,4.0,5.0,0.0
2024-03-30,AR,103.0,101.0,2.0,82.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-08-10,AR,114.0,100.0,14.0,6.0,6.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-10-12,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,CO,230.0,207.0,23.0,38.0,48.0,3.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,FL,7724.0,7615.0,109.0,48.0,1233.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,HI,106.0,76.0,30.0,0.0,7.0,32.0,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,KS,180.0,176.0,4.0,7.0,14.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,MA,770.0,753.0,17.0,15.0,96.0,8.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,MA,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,OK,416.0,401.0,15.0,174.0,26.0,17.0,8.0,6.0,26.0,0.0,24.0,17.0,7.0,,,,,,,,,,,,,,,,,
2024-02-17,OK,286.0,267.0,19.0,389.0,34.0,6.0,9.0,6.0,36.0,4.0,9.0,7.0,2.0,,,,,,,,,,,,,,,,,
2025-06-07,OK,32.0,32.0,0.0,12.0,5.0,0.0,0.0,0.0,11.0,1.0,5.0,5.0,0.0,5.0,8.0,14.0,1.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
2021-10-30,WV,428.0,417.0,11.0,0.0,95.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,AK,69.0,68.0,1.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,AR,981.0,967.0,14.0,2.0,274.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-24,AR,224.0,215.0,9.0,275.0,38.0,1.0,6.0,3.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-01-02,CO,1054.0,1038.0,16.0,0.0,266.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,HI,1204.0,1203.0,1.0,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25,HI,279.0,252.0,27.0,6.0,45.0,33.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,KS,264.0,262.0,2.0,,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,KS,183.0,177.0,6.0,6.0,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,KS,219.0,211.0,8.0,21.0,26.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,KS,244.0,241.0,3.0,3.0,36.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,KS,171.0,170.0,1.0,3.0,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,MA,662.0,657.0,5.0,1.0,190.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,OK,28.0,27.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-05-31,OK,35.0,35.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,5.0,7.0,15.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2021-04-24,PR,1515.0,1495.0,20.0,25.0,499.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,PR,117.0,102.0,15.0,77.0,5.0,0.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,UT,174.0,170.0,4.0,7.0,27.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,WV,33.0,31.0,2.0,5.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-24,WV,108.0,100.0,8.0,163.0,8.0,0.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,WV,91.0,85.0,6.0,267.0,16.0,0.0,6.0,0.0,254.0,13.0,61.0,35.0,26.0,7.0,27.0,35.0,9.0,4.0,40.0,75.0,65.0,74.0,0.0,26.0,0.0,9.0,3.0,12.0,11.0,0.0
2020-09-19,AK,67.0,67.0,0.0,,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-10,AK,52.0,47.0,5.0,11.0,8.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2025-03-29,AS,2.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,FL,1548.0,1468.0,80.0,619.0,155.0,60.0,35.0,36.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-09-03,HI,162.0,133.0,29.0,2.0,15.0,28.0,8.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,HI,18.0,17.0,1.0,24.0,0.0,0.0,1.0,0.0,23.0,1.0,6.0,1.0,5.0,5.0,3.0,9.0,0.0,1.0,2.0,9.0,1.0,11.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
2021-09-11,KS,722.0,702.0,20.0,0.0,213.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,KS,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,MA,1823.0,1739.0,84.0,54.0,488.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,OK,590.0,577.0,13.0,,78.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,OK,22.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-02-05,PR,181.0,160.0,21.0,5.0,25.0,6.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,PR,122.0,107.0,15.0,45.0,8.0,12.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-23,PR,52.0,44.0,8.0,50.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-02-08,PR,75.0,61.0,10.0,251.0,2.0,4.0,6.0,4.0,141.0,86.0,49.0,2.0,47.0,11.0,21.0,27.0,50.0,36.0,12.0,28.0,36.0,65.0,24.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0
2021-02-06,UT,433.0,420.0,13.0,0.0,139.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,AR,419.0,377.0,42.0,105.0,31.0,5.0,29.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-12,AR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,FL,2088.0,2044.0,44.0,20.0,715.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,FL,10917.0,10660.0,257.0,22.0,3488.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,GA,700.0,663.0,37.0,34.0,99.0,15.0,19.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,GA,84.0,82.0,2.0,56.0,9.0,0.0,2.0,0.0,49.0,7.0,401.0,124.0,277.0,18.0,15.0,40.0,5.0,2.0,14.0,9.0,14.0,12.0,0.0,246.0,31.0,28.0,38.0,22.0,36.0,0.0
2023-10-07,HI,101.0,67.0,34.0,10.0,5.0,19.0,11.0,23.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,HI,24.0,22.0,2.0,19.0,5.0,0.0,2.0,0.0,17.0,2.0,2.0,1.0,1.0,5.0,1.0,11.0,1.0,1.0,4.0,4.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-27,KS,36.0,36.0,0.0,3.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,KS,37.0,31.0,5.0,29.0,3.0,1.0,4.0,1.0,25.0,3.0,16.0,13.0,3.0,1.0,3.0,24.0,1.0,2.0,0.0,4.0,6.0,15.0,1.0,3.0,0.0,3.0,3.0,2.0,5.0,0.0
2020-09-05,MA,169.0,167.0,2.0,,46.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,OK,205.0,196.0,9.0,439.0,29.0,0.0,7.0,2.0,412.0,27.0,119.0,62.0,57.0,44.0,37.0,86.0,14.0,13.0,85.0,102.0,102.0,123.0,0.0,52.0,5.0,10.0,17.0,13.0,22.0,0.0
2025-05-24,PR,99.0,79.0,10.0,165.0,8.0,10.0,10.0,0.0,107.0,49.0,9.0,2.0,7.0,16.0,14.0,41.0,26.0,23.0,9.0,25.0,22.0,51.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
2021-03-20,UT,225.0,210.0,15.0,0.0,74.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,UT,102.0,90.0,12.0,1.0,27.0,0.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,WV,614.0,602.0,12.0,2.0,148.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,AK,20.0,19.0,1.0,2.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-11,AR,189.0,183.0,6.0,24.0,19.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-20,AR,333.0,326.0,7.0,227.0,22.0,9.0,6.0,1.0,9.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2022-10-29,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,CO,306.0,283.0,23.0,38.0,53.0,29.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,KS,176.0,169.0,7.0,40.0,36.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,MP,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,MP,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,UT,156.0,148.0,8.0,,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,UT,60.0,52.0,8.0,0.0,17.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,WV,524.0,505.0,19.0,28.0,114.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,AR,1120.0,1091.0,29.0,3.0,363.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-23,AR,337.0,328.0,9.0,96.0,23.0,1.0,4.0,5.0,6.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2024-04-20,AR,56.0,52.0,4.0,30.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-03-11,HI,123.0,94.0,29.0,3.0,10.0,28.0,7.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-23,HI,69.0,40.0,29.0,6.0,2.0,17.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-12-09,KS,345.0,340.0,5.0,37.0,46.0,2.0,5.0,0.0,0.0,0.0,6.0,1.0,5.0,,,,,,,,,,,,,,,,,
2025-06-14,KS,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-15,OK,2197.0,2136.0,61.0,102.0,417.0,114.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,PR,779.0,767.0,12.0,28.0,227.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,PR,27.0,27.0,0.0,5.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,WV,74.0,73.0,1.0,,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,WV,114.0,112.0,2.0,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,WV,221.0,215.0,6.0,0.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
